age_days,ufc_draws,avg_takedowns_att_per_min,avg_sig_strikes_per_min,non_ufc_wins,avg_fight_duration_mins,id,avg_sig_strikes_att_per_min,non_ufc_losses,height_inches,avg_takedowns_per_min,ufc_wins,result,weight_lbs,ufc_losses,reach_inches,avg_knockdowns_per_min,elo,avg_submission_att_per_min,is_orthodox,non_ufc_draws
-340,0,0.9670487106017192,18.911174785100286,8,9.306656666666667,1216,64.36246418338109,-4,2,0.5372492836676218,2,1,10,3,4,0.10744985673352435,77.46805903962377,0.0,0,0
1162,0,-1.1772504896033873,-14.248782919155829,-27,3.563194444444445,1217,-29.159212132846335,-2,1,-0.7708433884185184,-2,1,-10,-2,5,-0.3120401003282871,159.05501787250068,-0.13633781480780155,-1,-3
2523,0,2.166585301667863,22.499481559205805,-3,1.0518518518518523,1218,78.70457579415763,0,4,0.8207736362851155,4,1,0,2,0,0.41727510752509234,247.66490881795607,0.41727510752509234,0,0
847,0,1.2971546030807481,9.781805568811674,5,0.9083333333333332,1219,28.13932970335521,6,-2,0.3662258392675483,1,0,0,2,0,0.0,46.260204949371655,0.12207527975584945,1,0
-2857,0,0.21569802276812464,3.523067705212702,7,13.908323333333334,1220,7.908927501497903,6,2,0.07189934092270821,1,0,15,1,-1,0.0,37.798669885220306,0.21569802276812464,-1,0
-2167,0,-0.03604240282685511,1.1422850412249703,6,10.283333333333333,1221,8.822143698468789,2,2,-0.1573616018845701,-1,0,0,2,4,0.0,-326.1679635742902,0.0,1,0
1926,0,0.2981778023191607,7.951408061844284,-4,10.061101111111112,1222,22.06515737161789,1,-2,0.1987852015461071,1,0,0,2,1,0.09939260077305355,-20.068991804951338,0.0,0,0
-19,0,0.07106198183971575,2.7912485424948823,-1,13.355555555555556,1223,24.194125910079965,0,1,0.0,1,0,0,1,3,-1.3953488372093024,6.234795988043288,0.0,-1,0
-178,0,-0.763822593673197,8.27975487023215,0,1.5991666666666653,1224,27.488623434918875,2,-3,-0.3819112968365985,1,1,0,0,-5,0.15420200462606015,233.87580190953508,0.012041204538590589,1,0
-1115,0,-0.1838552540013918,-12.704244954766878,-6,3.0250000000000004,1225,-21.112456506610997,2,6,-0.10034794711203897,0,0,20,-1,5,0.0,119.96763681436755,-0.01684064022268615,0,0
2613,0,-2.745124409860422,-28.1221476322731,-1,-3.841666666666667,1226,-73.75576817426895,-2,0,-1.452190605726495,-3,1,15,-5,0,-0.12416244904277172,-80.28289162068836,-0.6815612546167598,0,0
-3256,0,0.14889100358685312,-0.9778932728204381,-7,0.3416666666666668,1227,0.9805285118219746,3,0,0.0,1,1,0,-1,3,-0.16689847009735745,209.23023699534792,-0.3337969401947149,-1,0
341,0,3.339802751691252,7.67048121974563,-6,7.122222222222224,1228,35.15902619582993,2,3,0.21225622559557866,2,0,-15,0,1,-0.33866415804327377,146.4851148109865,0.0,1,0
-2496,0,5.804594125483125,23.831900857901562,4,1.6183760683760688,1229,81.0567136011826,0,0,0.42461911479970904,4,0,25,6,-1,0.21022508397282272,-176.9348320179538,0.797187740355101,-1,0
750,0,0.6756756756756758,19.198873502827375,13,8.055555555555554,1230,62.48920254686318,3,5,0.2702702702702703,4,0,0,2,1,-0.17454027338706085,403.6867376613186,0.5405405405405406,0,0
541,0,4.3822808134186255,17.665319259322647,-10,0.7084848484848489,1231,31.33547099976466,-6,-2,2.373993121670482,5,1,15,1,-5,0.2801408292505509,329.2491510274642,0.10119595216191352,0,0
1119,0,1.021759697256386,8.514664143803216,2,8.808323333333334,1232,20.094607379375592,0,-2,0.11352885525070955,1,1,0,3,4,0.0,-186.41757793530905,0.11352885525070955,0,0
-2685,0,0.3333333333333333,2.066666666666667,-6,14.99999,1233,4.2,-2,-2,0.13333333333333333,1,0,0,0,2,0.0,73.96126159724349,0.0,0,-3
1399,0,-0.6487668421631262,0.1438989531290069,-3,-2.508333333333333,1234,-5.505539743229544,2,0,0.07353749557187006,0,0,0,-2,-3,0.28169014084507044,2.8334516173086968,-0.20815264527320038,0,1
940,0,-0.7596443146681251,-20.052077578383546,3,-1.8388888888888903,1235,-49.48132543324016,-3,0,0.1622646772729826,-1,1,-10,-2,1,0.0,161.0563487535445,-0.1806322127446061,0,0
1566,0,0.841674334754277,8.8261253309797,3,13.379166666666666,1236,15.175301872265312,0,1,0.8473080317740512,3,0,0,0,-1,0.0,257.1964480013123,0.14121800529567521,0,0
-1061,0,-0.7908588112482995,-9.390381678979617,-7,-4.647619047619046,1237,-27.10331335889847,-6,-4,-0.11522019734705877,-2,1,0,-1,0,-0.08903964384142465,-53.34919084848366,-0.586598970059816,0,0
-2571,0,1.3333333333333335,1.0666666666666664,-4,0.0,1238,1.2666666666666666,-4,-3,0.3333333333333333,0,1,15,1,-6,0.0,-77.73693629981221,0.0,0,0
-1980,0,-0.23399014778325117,18.248768472906406,7,5.541666666666666,1239,29.82266009852217,0,-2,0.0960591133004926,1,1,0,2,-1,-0.11822660098522167,43.572423312500064,0.21428571428571427,0,0
-2512,0,-0.8129216695254432,-10.469182389937107,-6,-5.283333333333333,1240,-26.732532875929103,2,1,-0.4970840480274442,-2,0.5,0,0,5,0.0,-166.80925788813306,0.10291595197255575,1,0
555,0,-3.1507476881315237,-16.428760105956002,-2,3.4825396825396817,1241,-34.71541296996867,1,-1,-1.1828710927582846,1,0,0,-5,2,0.19491066594477532,157.89171598953521,-0.3451157945302466,-1,0
4111,0,1.4258742495012335,6.966469257400043,-7,-2.1053703703703697,1242,10.14381422483143,-4,2,0.5262624589821431,0,0,20,1,2,0.11716765070862042,61.46029502205738,-0.11518371229532295,0,0
701,0,0.0,0.0,6,0.0,1243,0.0,2,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0
244,0,2.493333333333333,0.11999999999999922,5,1.6666666666666679,1244,14.546666666666665,-2,-2,0.7066666666666667,2,1,0,2,3,0.12,302.43612210122956,0.16666666666666666,0,0
1434,0,-0.2426065162907268,-1.4842105263157892,-7,1.6999999999999993,1245,1.511278195488722,-2,2,-0.08370927318295739,0,1,18,0,1,-0.07518796992481203,0.0,-0.07518796992481203,1,-1
-400,0,3.180945063388398,11.17677405191812,-1,5.480555555555555,1246,33.91625048021514,1,1,1.7979254706108339,2,1,0,3,3,-0.43312661215081494,-11.845803497819134,-0.43312661215081494,1,0
-214,0,1.2182789543980157,-0.11677160847166412,9,-0.4416666666666682,1247,-4.96477771417668,5,-6,0.03033772180881522,0,0,0,3,-3,-0.06666666666666667,-150.38106263477948,0.07273421102842972,1,0
1310,0,3.938315129231101,14.71326916837893,-12,8.17727272727273,1248,76.48024224072671,-4,0,1.6983237806856275,5,1,10,5,1,0.0,132.448231829286,0.32819292743592515,0,-2
-18,0,0.15067907747435538,-3.0415619490380266,15,-1.9088744588744584,1249,-22.08386523161196,0,3,0.38486355521702453,-3,0,-23,-1,5,-0.27802150867447156,94.95590166631337,0.757392587307622,0,1
530,0,0.8898305084745763,6.864406779661017,-1,7.866656666666667,1250,15.508474576271187,-1,0,0.2542372881355932,1,1,0,1,-3,0.0,139.8095891174844,0.1271186440677966,0,0
589,0,0.0,0.0,2,0.0,1251,0.0,1,2,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0
1585,0,0.0,0.0,2,0.0,1252,0.0,-1,2,0.0,0,1,0,0,1,0.0,0.0,0.0,0,0
-1794,0,3.887359728985814,9.222951513868303,-8,13.119434444444446,1253,25.763286047004023,-3,-3,1.2195638365445691,1,1,10,5,4,0.0,178.13046730082397,0.3048909591361423,0,0
-2749,0,1.0383891928864568,25.12995896032832,0,3.093055555555555,1254,54.08729480164159,5,6,0.5471956224350205,1,1,0,4,1,0.21887824897400823,-105.55495145577254,-1.0486491108071136,0,1
-644,0,0.5025125628140704,13.768844221105528,1,9.94999,1255,19.195979899497488,-3,0,0.10050251256281408,2,1,0,2,-1,0.30150753768844224,66.48374609929147,0.0,0,0
1130,0,0.0,0.0,10,0.0,1256,0.0,-2,-4,0.0,0,1,0,0,1,0.0,0.0,0.0,0,-1
503,0,1.7962577962577964,59.62882882882883,2,-1.6388888888888893,1257,205.71462231462232,-4,-1,0.7484407484407485,7,0,0,6,-2,0.22453222453222454,-14.671848486632825,0.1496881496881497,0,1
2337,0,2.62306771599149,31.292591322202046,-3,0.43703703703703667,1258,65.82856155988324,-3,1,0.8428377824098171,4,1,10,2,4,0.2836631062861145,74.78057082880423,0.6618805813342672,-1,0
-946,0,0.0,0.0,3,0.0,1259,0.0,0,1,0.0,0,1,15,0,1,0.0,0.0,0.0,1,0
-1380,0,0.0,0.0,0,0.0,1260,0.0,1,0,0.0,0,0,-15,0,-4,0.0,0.0,0.0,-1,1
-18,0,-0.734262212523082,7.065637065637064,-2,6.104166666666667,1261,22.325331542722843,-4,-2,-0.6657713614235354,0,1,0,3,-5,-0.18532818532818535,-17.448384292991932,-0.28369984891724026,1,-1
-185,0,2.319275261956929,37.8347996866734,-4,3.73939393939394,1262,110.82709139827669,-4,2,0.7544132505364014,4,0,0,5,1,-0.10169491525423728,181.1112094520381,0.0,0,0
1395,0,0.0,0.0,2,0.0,1263,0.0,2,-5,0.0,0,1,5,0,0,0.0,0.0,0.0,1,0
2107,0,0.0,0.0,-4,0.0,1264,0.0,0,-3,0.0,0,1,0,0,-2,0.0,0.0,0.0,0,0
-1683,0,1.2007062978222485,6.356680400235432,5,14.158323333333334,1265,13.207769276044733,2,1,0.42377869334902885,1,1,0,1,2,0.0,2.747206240270657,0.0,0,0
1600,0,0.0,9.906542056074768,9,5.34999,1266,20.74766355140187,5,0,0.0,1,1,0,1,-1,0.3738317757009346,80.00968708843266,0.0,0,0
2186,0,1.507271925958572,5.949757602468047,-8,12.605545555555556,1267,15.231379462318202,-2,-1,0.2379903040987219,2,1,0,1,-1,0.0,135.90160509235375,0.3966505068312032,0,0
-2414,0,0.07936507936507936,4.523809523809524,5,12.59999,1268,12.619047619047619,3,-2,0.07936507936507936,0,0,-10,2,1,0.0,-176.6084911865995,0.07936507936507936,1,0
481,0,0.016979296929276133,1.5368347922745587,-8,-1.6722222222222225,1269,-5.866777824093372,-7,-1,0.39188550785049325,2,1,15,-1,0,0.0,266.27494101873367,0.15006252605252188,0,0
707,0,-1.0735287906022821,13.935098925407413,0,2.1171428571428574,1270,30.346907710815856,-2,-6,0.3130382544949384,0,1,0,3,-4,0.2967996883697137,111.91214309046427,-0.061825446365017356,0,0
-1425,0,-0.09747902569224198,13.431768218512767,-5,0.2689814814814824,1271,36.261789626658285,2,-2,-0.6331185573722675,2,0,15,3,0,0.08143484195557883,120.8237126099441,0.07952348851063293,-1,0
3887,0,1.6557925554161441,9.156670849017148,1,6.144444444444444,1272,32.55273943956504,0,1,0.8666666666666667,3,0,0,1,1,-0.22584692597239647,-3.423549323711768,0.0,1,0
-1029,0,1.2873134077558923,26.47290752086665,7,-1.0857142857142854,1273,33.32397114090742,3,2,0.6999418821143439,2,1,15,2,-2,0.06129935819392729,16.06727133075401,0.12483022811158098,0,0
911,0,0.4202545688897443,-6.1800758321278195,6,2.352777777777778,1274,-10.44188508093046,1,0,-0.08218785958199343,-1,1,10,0,-1,0.0,-96.4916477463047,0.042646474954292884,0,0
-1813,-1,0.0454177596695875,11.494289324004122,3,3.4714285714285715,1275,12.060612825807894,3,-2,-0.51397986675935,0,1,-24,1,-2,-0.5424825077250148,-29.78160599287071,-0.09709544515873703,0,1
1429,0,0.0,0.0,1,0.0,1276,0.0,-3,-1,0.0,0,1,-10,0,-4,0.0,0.0,0.0,0,0
-534,0,-1.123699842922285,8.095992613843256,-5,7.223809523809523,1277,18.491056016259297,2,-1,-0.7682943736926062,2,1,0,-2,-1,0.07284079084287201,331.36866445510793,0.14568158168574402,0,0
1098,0,-0.13333333333333333,3.8666666666666663,-4,0.0,1278,4.466666666666668,0,6,0.0,0,0,0,0,9,0.0,28.012999960576963,0.2,-1,0
167,0,0.2856527696222353,8.771148952828343,18,-3.6466666666666665,1279,28.829790565668425,2,-1,0.08807985907222549,0,1,0,3,2,0.08807985907222549,105.83414201449091,0.0,-1,-1
-876,0,0.019722468260997994,6.138706820194862,1,-4.2476190476190485,1280,36.51561854148214,0,-3,-0.7209920283436669,3,1,-10,0,-1,0.3053439622084441,236.4891147909392,-0.1876586950103336,0,-1
527,0,-0.07857791662801057,20.99428465400473,-8,5.0583333333333345,1281,59.837666050326966,-1,0,-0.16997167138810196,2,1,0,3,-5,0.36557501904036555,45.01666601181864,0.0,0,0
-1469,0,3.8272425249169433,29.230354957160344,2,7.918055555555556,1282,78.33792621087602,1,-2,1.5308970099667774,9,1,-15,2,-4,0.09568106312292358,500.57818936538865,2.104983388704319,-1,0
1358,0,-1.9854830649874224,-13.894383792528096,1,-9.652083333333334,1283,-29.402061506407268,0,3,-0.5748502994011976,-3,1,0,-3,3,0.23179666127433962,-142.085419482122,-0.8212147134302823,-1,0
203,0,1.8506889452169477,16.720972895326558,-5,5.310416666666667,1284,49.39707142888511,0,0,0.676009104225496,5,0,0,-1,1,-0.24678663239074553,240.66413785297027,0.20048778910327528,0,0
2821,0,1.8843046980125582,20.37496196582497,-11,5.386944444444444,1285,28.956171526525587,-2,2,0.5638855725238836,6,1,0,1,8,-0.12560564652567502,390.94621477104647,0.1270554834310451,0,0
-4334,0,-0.06666666666666667,-1.6,13,0.0,1286,-3.466666666666667,4,-2,-0.06666666666666667,0,0,0,0,-2,0.0,0.36933750205639626,0.0,-1,0
-2569,0,1.924809265557496,12.003860648956705,2,7.716666666666667,1287,28.54122621564482,3,-2,0.8300395256916996,2,1,0,1,-3,0.0,114.32664746923865,0.0,-1,-1
-1193,-1,-2.0674834437086087,-16.07450331125828,-6,-1.7023809523809526,1288,-32.67609271523179,0,-3,-0.9647682119205298,-2,0,-20,0,-1,-0.06999999999999999,-231.68123138576243,-0.4010596026490066,0,-1
2154,0,0.6954841825645979,19.95414956129759,-7,-3.497222222222222,1289,65.18578443210174,-2,0,0.17387104564114947,3,0,0,2,-2,0.26080656846172423,256.94190735310247,-0.06666666666666667,0,1
-447,0,-0.294980694980695,0.04169884169884153,-5,10.683333333333334,1290,-0.2815958815958819,-3,-1,-0.19665379665379668,0,0,-15,0,-2,0.06666666666666667,4.644967924663661,-0.164993564993565,1,0
1074,0,0.10182890064982922,1.018289006498292,-2,4.633333333333333,1291,-3.124986043187958,-1,-1,0.11299435028248588,1,1,0,-1,-1,0.11299435028248588,108.99930714788604,0.0,1,0
-814,0,0.4396660906373664,3.0614512561003764,2,-3.9342592592592602,1292,17.201083010137744,2,1,0.4083916398822425,0,1,20,3,1,-0.20986980236753666,95.01170886712589,0.4116339155544799,0,0
-3702,0,1.0896115627822944,22.195483288166216,4,-1.1624999999999996,1293,53.26016260162602,2,-6,0.36133694670280037,4,1,0,3,-5,0.0,-28.720220438579872,0.07786811201445347,-1,0
-226,0,0.7290400972053462,5.97812879708384,10,6.858323333333334,1294,8.165249088699879,1,2,0.7290400972053462,2,1,18,0,6,0.0,131.67874095323782,0.0,0,0
1260,0,1.1479199709243846,4.113299315455979,-11,1.6875,1295,9.986140178699447,-1,1,0.5807120636017974,1,1,0,0,5,-0.19292604501607716,24.716483007844886,0.0,0,-1
1211,0,-0.6283662477558348,-4.900001154554426,1,-2.8466666666666676,1296,-17.441059996420876,-1,2,-0.08976660682226212,0,0,0,0,-1,-0.028142264196689887,24.112633494320562,0.513127283852979,0,0
-2470,0,0.2696340680505029,8.827434196447676,-6,-3.8738095238095234,1297,25.31039303801983,1,0,0.08987802268350097,3,1,15,1,1,0.2696340680505029,79.28461073018298,0.08987802268350097,0,0
-1258,0,1.873744801990747,10.707607685008247,-3,3.31952380952381,1298,23.519538252390365,5,0,0.8524604707759025,2,1,0,0,1,0.21638330757341576,322.43611837115145,0.12960558188566074,0,0
235,0,0.0,0.0,-1,0.0,1299,0.0,-2,-3,0.0,0,0,-15,0,1,0.0,0.0,0.0,0,0
-1281,0,1.3496932515337423,15.0920245398773,2,8.14999,1300,44.04907975460122,1,-1,0.36809815950920244,2,1,10,3,-3,0.0,-103.84863378290743,0.12269938650306748,1,0
-997,0,-1.0966088664901341,13.09599669713277,6,4.948333333333332,1301,32.21270749693915,4,3,-0.8538623615500698,1,0,0,2,3,0.07367387033398821,125.92651688741034,-0.04226815865151903,0,0
522,0,0.17915464375178358,13.735400746213443,-4,-1.2541666666666682,1302,23.163162845757896,1,-1,0.27499445096236164,2,0,0,-1,-3,0.08371119637251483,255.2986559514453,0.00795362061493908,0,1
1001,0,-0.15120911702029094,-3.859167979245808,-6,-6.777777777777778,1303,-4.138793662559065,-3,5,-0.07560455851014547,-1,1,10,-1,5,0.0,33.79456073555093,-0.0038914110997869122,-1,0
834,0,0.3465794494412647,18.45849005178523,-10,-6.846666666666668,1304,63.39852820932134,-3,3,0.16794766966475883,3,1,10,1,10,0.12264922322158628,98.99939812535172,0.24529844644317256,0,-2
3392,0,0.7932965427690313,-7.558634961856843,-3,-3.0266666666666664,1305,-11.928055510469079,-1,4,0.2302791754585295,0,1,0,-1,5,-0.05640318130173674,49.75404184123522,0.33273819185197206,0,0
-600,0,1.5558750180427703,6.614892606927922,0,1.4216666666666669,1306,17.755070539931463,0,-6,1.0109291213233422,1,0,-15,2,-1,0.1863932898415657,-2.1565389895333738,0.26535596195707944,0,1
799,0,1.3139972820811494,16.58326538536207,6,5.46111111111111,1307,42.11617161716171,4,-1,0.790331974373908,3,1,0,1,0,-0.209668025626092,139.0884762635676,-0.24783537177247134,0,2
-1104,0,-2.4259865898038795,0.2776388375164274,-6,2.7144444444444424,1308,-3.232273683550112,2,2,-1.1662237622663376,-3,1,0,-1,3,-0.625444900888578,-31.402971044434935,-0.3297911322828875,-1,0
3130,0,-1.2691978153461738,-10.215710031365711,-12,-3.6611111111111114,1309,-27.053057496253853,-6,0,-0.4218329502262785,-2,1,50,-5,-2,-0.18789230728582806,-83.90039532646438,-0.28368794326241137,0,0
358,0,-1.445973844526747,-1.9419833981821562,22,4.68888888888889,1310,9.909482237147635,1,0,-0.8887709425258649,2,0,0,-2,3,-0.022510410284229065,299.52827261110724,-0.37658886109344086,0,0
1327,0,0.0,0.0,-2,0.0,1311,0.0,-1,0,0.0,0,0,-2,0,-1,0.0,0.0,0.0,0,0
1950,0,0.2236198759081509,-2.2263986848385215,0,3.0625,1312,-12.635859362570926,-2,0,-0.11225539587421118,0,0,0,0,-2,0.06936416184971099,-92.06355574675615,-0.08807339449541285,0,-1
-759,0,0.8,3.466666666666667,3,14.99999,1313,11.0,1,0,0.13333333333333333,0,1,0,2,2,0.0,-206.43009315118934,0.0,-1,1
802,0,0.3429914679606526,14.332830048980998,-14,-2.6894444444444456,1314,30.996210992475792,3,-3,-0.3122224299013234,0,0,-10,1,-5,0.0219177329672178,-106.07963371111487,0.24762827657694905,1,1
-2688,0,-0.26666666666666666,2.788235294117647,-3,-11.175,1315,3.9921568627450976,3,4,-0.06666666666666667,0,1,0,1,2,0.0,-88.75723366072134,0.5228758169934641,1,0
-1639,0,-0.7333333333333333,-4.066666666666666,-4,-14.99999,1316,-15.066666666666666,-3,-2,0.0,0,1,-15,-1,-4,0.0,97.48098314155948,0.0,0,0
-2585,0,0.4,1.1333333333333333,13,14.99999,1317,1.8,5,-4,0.26666666666666666,1,0,0,0,-5,0.0,142.09766169350178,0.0,0,1
-1050,0,-0.10121457489878544,17.822440717177557,-8,4.316666666666667,1318,43.84904569115095,0,5,0.005783689994216301,2,0,15,0,1,0.22556390977443608,163.5839333066665,0.005783689994216301,0,0
-668,0,-1.7732346425045913,-13.086418010017328,10,6.60892857142857,1319,-27.541424145838405,6,1,-0.7124376564104915,3,0,20,-4,2,-0.087089832420902,109.1560435186309,-0.18203916336344172,0,0
-2730,0,5.976548376297288,25.83709407432206,-28,-10.043333333333333,1320,48.76678942082357,-3,-2,1.7073987278205558,5,0,0,3,-4,0.2008704385671242,274.6864988538998,0.5021760964178105,0,-2
-122,0,0.06666666666666667,2.2,2,14.99999,1321,6.666666666666667,-1,-4,0.0,0,1,0,1,-6,0.0,-17.768799362735308,0.06666666666666667,1,0
451,0,0.0,0.0,4,0.0,1322,0.0,1,-1,0.0,0,1,20,0,3,0.0,0.0,0.0,0,1
-1016,0,0.0,0.0,1,0.0,1323,0.0,1,-1,0.0,0,1,15,0,2,0.0,0.0,0.0,0,0
-487,0,-0.6666666666666666,0.20000000000000018,11,0.0,1324,3.2,3,4,-0.26666666666666666,0,1,0,0,6,0.0,33.966452362685914,0.0,0,0
-594,0,2.2573643410852715,14.105426356589149,-4,-4.25,1325,34.74728682170543,-2,0,1.075968992248062,5,0,0,5,2,0.37209302325581395,119.20306984218598,1.1162790697674418,0,-1
1183,0,0.2666666666666667,6.799999999999999,1,0.0,1326,10.333333333333332,0,3,0.19999999999999998,1,1,10,0,3,0.06666666666666667,99.0875591065028,0.0,0,0
-1761,0,0.5333333333333333,9.866666666666667,-6,0.0,1327,27.799999999999997,4,-2,0.2,1,0,0,1,1,0.0,51.588457370855394,0.0,0,0
-723,0,0.07409489698230182,4.173163304822694,-3,-3.0044444444444434,1328,8.089247275893992,0,-1,-0.053477596771371705,2,0,0,0,-1,-0.053477596771371705,149.22784922545566,0.3621001810500905,0,0
-2446,0,9.673542960144202,24.478269577408373,-15,11.888085238095238,1329,64.18185459643502,-4,-2,2.3552974163829363,8,1,0,6,-2,0.0,274.7371553526816,1.093530943320649,0,-1
-609,0,0.0,0.0,10,0.0,1330,0.0,1,1,0.0,0,0,15,0,3,0.0,0.0,0.0,-1,0
-4024,0,0.0,0.0,6,0.0,1331,0.0,3,-1,0.0,0,0,0,0,-2,0.0,0.0,0.0,0,0
885,0,1.6539608675963087,-4.587860522494104,-11,-3.7027777777777775,1332,6.398269804337978,-3,3,0.6483361701463171,2,1,35,-2,5,0.09556676400318556,263.71316620024436,-0.21176470588235294,0,0
-1027,0,2.278481012658228,6.075949367088608,-2,1.3166566666666666,1333,16.70886075949367,0,-1,0.0,0,1,20,1,-3,0.0,-31.036090868913675,0.0,1,0
-662,0,0.06666666666666667,6.866666666666666,-3,14.99999,1334,17.333333333333332,0,0,0.0,1,1,0,1,2,0.0,4.921960160418621,0.13333333333333333,1,0
-1001,0,1.482195063503475,23.76693026599569,-6,-5.064285714285715,1335,59.99952072849269,0,-1,-0.03139228372873226,2,1,10,4,-1,0.0,-89.82048314900555,0.201294033069734,0,0
-3410,0,-0.14011299435028235,2.0508474576271194,19,-3.200000000000001,1336,16.728813559322035,8,1,0.072316384180791,-1,0,0,1,2,-0.06666666666666667,-194.326994115773,0.0,1,0
-4578,0,0.006237150315322626,-7.536094619880339,10,-9.958333333333332,1337,-15.58063249324309,7,3,0.003118575157661313,0,0,20,0,5,0.0,15.428764051836765,0.6195569313220449,0,0
1933,0,-0.006288576259106726,10.926422934943597,-5,-4.820833333333334,1338,17.535846691739053,-2,0,0.6821153614015866,1,0,0,0,0,0.3904555314533623,-17.313697392919494,-0.18974152505925357,0,0
-3981,0,0.3472124206069158,21.953294412010006,19,-2.469999999999999,1339,55.841149676012066,11,0,-0.10200808365945985,3,0,0,5,2,0.42342978122794633,-88.63701938517602,0.021941361390902664,-1,1
1110,0,3.3762882276247463,22.853374537191915,-6,4.081666666666667,1340,58.35575272956778,0,0,0.9364055167795677,4,1,15,2,-1,0.16262366174278356,285.7312879057972,-0.8513991929842019,0,0
190,0,0.3166252216287342,8.340042597321498,1,-2.2766666666666655,1341,29.287643431426112,4,-3,0.04569733599473666,1,1,10,0,0,0.46406547944288945,-40.810548628848665,-0.14906832298136646,0,0
-1000,0,5.056225194419263,-0.8572897237618307,3,2.4627976190476204,1342,17.837792920033166,-3,2,0.45536323093767206,2,1,15,4,3,0.02506699600887702,-109.2599221906753,1.0198595091492497,-1,0
-1084,0,-0.5141328871507929,21.62487630563815,-2,12.814814814814813,1343,43.72730950465427,1,1,0.07490265813366159,5,1,15,1,-3,-0.04859919425747894,325.0346504099796,0.20900981251668382,-1,0
-1453,0,0.0,0.0,-2,0.0,1344,0.0,-1,-2,0.0,0,1,0,0,-3,0.0,0.0,0.0,0,0
-2482,0,2.143878037160553,8.1467365412101,-3,11.661101111111112,1345,17.322534540257266,1,4,0.6860409718913768,2,0,0,1,4,0.0857551214864221,84.69608362183226,0.4287756074321105,0,0
